ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
82	Materiais Elétricos	203	Tubos e Eletrodutos	14760	Tubo em pead (polietileno de alta densidade), sendo a externa corrugada e internamente lisa, com sistema ponta/bolsa e anel de vedacao, em barras de 6 metros, sendo o comprimento util minimo de 5,90 metros. o tubo devera atender ao requerido pela norma abnt nbr iso 21138/2016 e a classe de rigidez conforme iso 9969 - 4000 pa sn 4 coeficiente de manning de 0,10. na cor preto, ( diametro nominal dn/di). diametro interno minimo de 400mm
82	Materiais Elétricos	203	Tubos e Eletrodutos	11406	TUBO EXTRUDADO, PAREDE DUPLA EM PEAD VIRGEM, LISO INTERNAMENTE E CORRUGADO EXTERNAMENTE, EM BARRAS DE 6M DE COMPRIMENTO, COR PRETA, PIGMENTADA COM NEGRO DE FUMO, COM DIÂMETRO NOMINAL DN/DI 800 MM, COM DIÂMETRO INTERNO MÍNIMO DE DI =785MM, CLASSE DE RIGIDEZ SN4, CONFORME NORMAS NBR ISO 21138-1 E NBR ISO 21138-3.
82	Materiais Elétricos	203	Tubos e Eletrodutos	16812	TUBO PR SC OU CC SCH 40 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 2,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	16813	TUBO PR SC OU CC SCH 40 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 3
82	Materiais Elétricos	203	Tubos e Eletrodutos	16817	TUBO PR SC OU CC SCH 40 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 4
82	Materiais Elétricos	203	Tubos e Eletrodutos	16810	TUBO PR SC OU CC SCH 40 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 6
82	Materiais Elétricos	203	Tubos e Eletrodutos	16816	TUBO PR SC SCH 80 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 0,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	16814	TUBO PR SC SCH 80 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 0,75
82	Materiais Elétricos	203	Tubos e Eletrodutos	16801	TUBO PR SC SCH 80 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 1
82	Materiais Elétricos	203	Tubos e Eletrodutos	16809	TUBO PR SC SCH 80 AC ASTM A53 B GALVANIZADO CONF ASME B36.10, DN (pol) 1,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	16815	TUBO PR SC XS AC ASTM A106 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 0,75
82	Materiais Elétricos	203	Tubos e Eletrodutos	16800	TUBO PR SC XS AC ASTM A106 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 1
82	Materiais Elétricos	203	Tubos e Eletrodutos	16804	TUBO PR SC XS AC ASTM A106 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 1,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	16797	TUBO PR SC XS AC ASTM A53 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 0,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	16796	TUBO PR SC XS AC ASTM A53 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 0,75
82	Materiais Elétricos	203	Tubos e Eletrodutos	16803	TUBO PR SC XS AC ASTM A53 GR B GALVANIZADO CONF ASME B36.10, DN (pol) 1,5
82	Materiais Elétricos	203	Tubos e Eletrodutos	15471	TUBULAÇÃO BRANCA DE PVC - ABRAÇADEIRA 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15472	TUBULAÇÃO BRANCA DE PVC - ABRAÇADEIRA 1 1/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15474	TUBULAÇÃO BRANCA DE PVC - ADAPTADOR 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15473	TUBULAÇÃO BRANCA DE PVC - ADAPTADOR 3/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15475	TUBULAÇÃO BRANCA DE PVC - BOX RETO 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15477	TUBULAÇÃO BRANCA DE PVC - CONDULETE 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15478	TUBULAÇÃO BRANCA DE PVC - CONDULETE 2'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15476	TUBULAÇÃO BRANCA DE PVC - CONDULETE 3/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15480	TUBULAÇÃO BRANCA DE PVC - CURVA 1'
82	Materiais Elétricos	203	Tubos e Eletrodutos	15481	TUBULAÇÃO BRANCA DE PVC - CURVA 1 1/4
82	Materiais Elétricos	203	Tubos e Eletrodutos	15482	TUBULAÇÃO BRANCA DE PVC - CURVA 2' LISA
