y_true	y_pred	pred_confidence
Ferragens para Fixar e Montar	Canos de Concreto	0.009212392065023558
Poste de madeira	Poste de Concreto	0.00757605694841483
Subestações e Alta Tensão	Ferramentas Manuais	0.027482359565473555
Tomadas, interruptores e plugues	Sanitário	0.023299496624667473
Tomadas, interruptores e plugues	Madeiras para Construção	0.01683526148963485
Aduela de Concreto	Outros - Materiais de Construção	0.017220672087224925
Poste de Concreto	Proteções Elétricas	0.00945110694652652
Insumos metálicos	Aços para Construção	0.03226672086041204
Poste Metálico	Poste de Concreto	0.05393672935865642
Perfis e chapas em aço carbono	Acessórios e Consumíveis para Ferramentas	0.058610368793682824
Lâmpadas	Refletores	0.00965815443127304
Outros - Materiais Hidráulicos	Armazenamento, Captação e Tratamento de Água	0.004070912697317815
Água Fria	Canos e Conexões Hidráulicas	0.038361333213825476
Concreto	Artefatos de Concreto	0.007200700748560042
Tubos e conexões industriais	Perfis e chapas em aço carbono	0.008414333310466766
Fitas	Combate a Incêndio	0.01186725800277391
Água Fria	Canos e Conexões Hidráulicas	0.0411309236261413
Acessórios Hidráulicos	Canos e Conexões Hidráulicas	0.01675632501799241
Infraestrutura	Conectores	0.018628056493575254
Cabos e Fios Elétricos	Cabos Elétricos	0.006625502857028722
Aquecedores de Água	Tomadas, interruptores e plugues	0.0054178404295829995
Tomadas, interruptores e plugues	Rodapés	0.00744403888540756
Armazenamento, Captação e Tratamento de Água	Canos de Concreto	0.006269263181036759
Ferragens para Fixar e Montar	Refletores	0.0050949794620649864
Automação Industrial	Lâmpadas	0.005650162664725538
Tomadas, interruptores e plugues	Acessórios e Conexões Elétricas	0.10920029332493426
Perfis para Steel Frame	Tomadas, interruptores e plugues	0.0037209332472300342
Chapas e Painéis	Madeiras para Construção	0.015984688895345357
Outros - Madeiras	Outros - Ferragens	0.003976934928924646
Ferramentas para Construção	Areia, Pedra Brita, Gesso, Cal e Argila	0.011671810796865299
Formas	Poste de madeira	0.004988070576541449
Telhas	Artefatos de Concreto	0.00607323982032903
Ferramentas para Construção	Plataformas de acessibilidade	0.005694463041928696
EPI: Equipamentos Proteção Individual	Canos e Conexões Hidráulicas	0.007778098500938711
Tubos e conexões para Gases Medicinais	Sanitário	0.014262571952501956
Tubos e Eletrodutos	Canos e Conexões Hidráulicas	0.024489650822562915
Acessórios Hidráulicos	Armazenamento, Captação e Tratamento de Água	0.03511722291624056
Tomadas, interruptores e plugues	Sanitário	0.0271490430726814
Outros - Ferragens	Telhas	0.0032264585963902334
Argamassas	Verniz e Solvente	0.011524035383981267
Ferramentas para Construção	Abajures	0.0029673590504451044
Artefatos de Concreto	Tomadas, interruptores e plugues	0.008516754548341719
Cabos e Fios Elétricos	Equipamentos Elétricos	0.010749101977606978
Carenagem hidraulica	Abajures	0.0029673590504451044
Quadros e Caixas Elétricas	Luminárias	0.0055709890691609835
Tomadas, interruptores e plugues	Canos e Conexões Hidráulicas	0.1662564159485836
Barras, Tubos e Chapas Metalon	Barras e tubos INOX	0.005496645766509244
Gases refrigerantes	Ar Condicionado	0.08059281808386262
Formas	Medidores de Energia	0.010434102259490975
Outros - Ferramentas	Ferragens para Fixar e Montar	0.009663073441126366
Ferramentas Manuais	Cabos Elétricos	0.11834556395500176
Outros - Pavimentação	Pavimentaço	0.011706146998366227
Outros - Materiais Hidráulicos	Canos e Conexões Hidráulicas	0.006363836673883955
Para Raios e SPDA	Equipamentos	0.006098116141097294
Eletros para Cozinha	Eletrodomésticos para Cozinha	0.016734084635177414
Parafusos e acessórios	Outros - Ferragens	0.009276280372380059
Acessórios e Conexões Elétricas	Outros - Materiais Elétricos	0.014806021490576152
Luminárias	Lâmpadas	0.012457975176096633
Outros - Ferragens	Artefatos de Concreto	0.00612282909146119
Telhas	Cimentos	0.18188934432687504
Barras, Tubos e Chapas Metalon	Canos e Conexões Hidráulicas	0.0038884446328318846
Tubos e conexões industriais	Para Raios e SPDA	0.004361030039840996
Tomadas, interruptores e plugues	Blocos de Concreto	0.007257952740308618
Acessórios de Portas e Janelas	Verniz e Solvente	0.011214137808622552
Artefatos de Concreto	Aduela de Concreto	0.019089274688274368
Artefatos de Concreto	Poste de Concreto	0.026702746098717672
Tomadas, interruptores e plugues	Pedras Naturais e Mosaicos	0.006392287524281124
Tela, cerca e gabião em aço	Cercados e Segurança	0.013817517324905614
Disjuntores e Fusíveis	Proteções Elétricas	0.01932523517949004
Usina de Asfalto	Concreto	0.007883945876384241
Cabos e Fios Elétricos	Cabos Elétricos	0.00847372231846906
Infraestrutura	Canos e Conexões Hidráulicas	0.009256154420925807
Massa Corrida e Niveladora	Adesivos e Colas	0.012762979004873847
Barreiras de Proteção	Abajures	0.0029673590504451044
Vibroacabadoras	Ferramentas para Jardim	0.006700970013473357
Tubos e Eletrodutos	Parafusos e acessórios	0.07932595911127796
Tela, cerca e gabião em aço	Tomadas, interruptores e plugues	0.031182425932815998
Sanitário	Tomadas, interruptores e plugues	0.014012745343372332
Luminárias	Lâmpadas	0.19588456891016945
Outros - Materiais Hidráulicos	Canos e Conexões Hidráulicas	0.02604346396025922
Parafusos e acessórios	Ferragens para Fixar e Montar	0.01484231005911461
Tijolos e Blocos Estruturais	Blocos de Concreto	0.12473042402137491
Tomadas, interruptores e plugues	Canos e Conexões Hidráulicas	0.045759403069395965
Manta e Produtos Asfálticos	Abajures	0.0029673590504451044
Proteções Elétricas	Disjuntores e Fusíveis	0.015034881018558658
Água Fria	Canos e Conexões Hidráulicas	0.022278172876289703
Subestações e Alta Tensão	Poste de Concreto	0.006582591334857131
Outros - Materiais de Construção	Canos e Conexões Hidráulicas	0.009575620064925043
Aduela de Concreto	Areia, Pedra Brita, Gesso, Cal e Argila	0.0063391440760661374
Chapa em alumínio	Telhas	0.011037069769976668
Cercados e Segurança	Tela, cerca e gabião em aço	0.008278892463209682
Manta e Produtos Asfálticos	Usina de Asfalto	0.009709374006505385
Forros	Ferramentas de Medição	0.00924759940494448
Acessórios de Portas e Janelas	Poste Metálico	0.03797738501744781
Tampões e Grelhas	Tubos e conexões industriais	0.00781041250033672
Outros - Ferragens	Perfis e chapas em aço carbono	0.006222991126704048
Cabos e Fios Elétricos	EPI: Equipamentos Proteção Individual	0.035040822240375503
Acessórios para telhado	Ferragens para Fixar e Montar	0.027407119664074737
Tubos e conexões industriais	Canos e Conexões Hidráulicas	0.009940892477956476
Disjuntores e Fusíveis	Proteções Elétricas	0.12603643868686287
Artefatos de Concreto	Telhas	0.007319596092565374
Insumos metálicos	Perfis e chapas em aço carbono	0.011591464802948802
Outros - Tintas e Acessórios	Verniz e Solvente	0.013753608146131708
Ferragens para Fixar e Montar	Acessórios e Conexões Elétricas	0.042668194409558075
Calhas, Rufos e Algerosas	Eletrocalhas	0.005207221214740345
Ferragens para Fixar e Montar	Poste de Concreto	0.008959073852371857
Aduela de Concreto	Artefatos de Concreto	0.009702255088523555
Ferragens para Fixar e Montar	Outros - Ferragens	0.005882805187814095
Revestimentos Externos	Porcelanatos	0.013981989123740643
Canos e Conexões Hidráulicas	Outros - Materiais Hidráulicos	0.05458520405431646
Porcelanatos	Artefatos de Concreto	0.011429336615010475
Luminárias	Lâmpadas	0.013106377610362095
Areia, Pedra Brita, Gesso, Cal e Argila	Pincéis, Rolos e Acessórios	0.007037755141192216
Tomadas, interruptores e plugues	Cabos e Fios Elétricos	0.04480971315386375
Manta e Produtos Asfálticos	Barreiras de Proteção	0.050449857703168045
Eletrocalhas	Acessórios e Conexões Elétricas	0.006114202865448382
Chapa em alumínio	Todos os Pisos	0.006078982780652335
Chapas INOX	Aços para Construção	0.004571296701445061
Acessórios e Conexões Elétricas	Acessórios e Consumíveis para Ferramentas	0.0042579488814850465
Cercados e Segurança	Construção Civil	0.012642074255681927
Areia, Pedra Brita, Gesso, Cal e Argila	Outros - Ferragens	0.007780436572362074
Aduela de Concreto	Poste Metálico	0.004053311433808462
Para Raios e SPDA	Infraestrutura	0.007356091686870803
Ferragens para Porta	Poste de Concreto	0.008490852862760918
Água Fria	Canos e Conexões Hidráulicas	0.028998868236481977
Ferramentas Manuais	Cabos Elétricos	0.05340325040802738
Ferramentas Elétricas/Bateria	Quadros e Caixas Elétricas	0.0034075545919760603
Pisos Vinílicos	Pisos Cerâmicos	0.005782025335976954
Água Quente	Acessórios e Conexões Elétricas	0.007456906113888106
Todos os Pisos	Artefatos de Concreto	0.010309273140826452
Artefatos de Concreto	Aduela de Concreto	0.013782767971814916
Equipamentos Elétricos	Quadros e Caixas Elétricas	0.014116343287424424
Outros	Acessórios de Portas e Janelas	0.012985148128666815
Outros - Ferragens	Para Raios e SPDA	0.015096036708203805
Automação Industrial	Proteções Elétricas	0.005862605624582469
Cimentos	Cimento Asfáltico de Petróleo - CAP	0.020826490442242482
Artefatos de Concreto	Tomadas, interruptores e plugues	0.007067637122638182
Porcelanatos	Artefatos de Concreto	0.0032470188428053402
Formas	Aços para Construção	0.023858731458700648
Ferragens para Fixar e Montar	Para Raios e SPDA	0.007874646852214617
Outros	EPI: Equipamentos Proteção Individual	0.02065021819453628
Outros - Iluminação	Lâmpadas	0.011087364378971115
Tomadas, interruptores e plugues	Cabos Elétricos	0.007473979280532454
EPI: Equipamentos Proteção Individual	Construção Civil	0.037798287119248646
Artefatos de Concreto	Telhas	0.006944104348900523
Tubos e conexões para Gases Medicinais	Sanitário	0.009459289344336185
Adesivos e Colas	Canos e Conexões Hidráulicas	0.06125569746148901
Automação Industrial	Cabos e Fios Elétricos	0.007336730292878551
Outros	EPI: Equipamentos Proteção Individual	0.008367734268061694
EPC: Equipamentos de Proteção Coletiva	Placa de obra	0.006529473770452585
Artefatos de Concreto	Quadros e Caixas Elétricas	0.025584058308167672
Adesivos e Selantes	Acessórios de Portas e Janelas	0.00414693894386402
Isolamento	Ferragens para Fixar e Montar	0.00664117004920136
Armazenamento, Captação e Tratamento de Água	Lixeiras de Calçada	0.004448430828895639
Combate a Incêndio	Equipamentos para Gases Medicinais	0.0059356403869673825
Divisórias em Granilite	Assentos Sanitários	0.004110341974575025
Ferramentas Manuais	Cabos Elétricos	0.03959975300090178
Cabos e Fios Elétricos	EPI: Equipamentos Proteção Individual	0.004770084737046405
Cabos e Fios Elétricos	Cabos Elétricos	0.2110815910674501
Portas e esquadrias	Outros - Madeiras	0.010301404054335835
Transformadores de Energia	Cabos e Fios Elétricos	0.0071856597389919254
Massa Corrida e Niveladora	Verniz e Solvente	0.9630004496300917
Barras, Tubos e Chapas Metalon	Barras e tubos INOX	0.004520443446741104
Subestações e Alta Tensão	Ferramentas para Jardim	0.008173671338284678
Cabos e Fios Elétricos	Sanitário	0.04995344372177278
Tijolos e Blocos Estruturais	Blocos de Concreto	0.010329554495861586
Quadros e Caixas Elétricas	Artefatos de Concreto	0.006151952917101111
Cabos e Fios Elétricos	Ferramentas para Construção	0.008650608589808217
Cabos e Fios Elétricos	Ferramentas para Jardim	0.015292925813272778
Quadros e Caixas Elétricas	Proteções Elétricas	0.008203973977215494
Água Fria	Canos e Conexões Hidráulicas	0.06586928507025927
Equipamentos de laboratório	Sanitário	0.00384434697712046
Tomadas, interruptores e plugues	Acessórios e Conexões Elétricas	0.024012344709140453
Água Fria	Canos e Conexões Hidráulicas	0.006530895761825471
Ferramentas de Medição	Acessórios de Portas e Janelas	0.00647494412157646
Ferramentas Manuais	Abajures	0.0029673590504451044
Concreto	Canos e Conexões Hidráulicas	0.004598674477225557
Tubos e conexões para Gases Medicinais	Canos e Conexões Hidráulicas	0.017448487270853904
Sacos de Entulho	Produtos para Limpeza	0.00989676843709919
Seladores e Fundos	Madeiras	0.007412258998101147
Tubos e conexões	Canos e Conexões Hidráulicas	0.018894754792360847
Aduela de Concreto	Tomadas, interruptores e plugues	0.015731472464259676
Produtos para Limpeza	Abajures	0.0029673590504451044
Aços para Construção	Tomadas, interruptores e plugues	0.0046418053050516364
Dutos e conexões PEAD	Canos e Conexões Hidráulicas	0.028178992161017144
Outros - Iluminação	Luminárias	0.006439579763634271
Tomadas, interruptores e plugues	Tubos e Eletrodutos	0.012285043840672732
Sanitário	Assentos Sanitários	0.18645408378648531
EPI: Equipamentos Proteção Individual	Parafusos e acessórios	0.014174327394600766
Concreto	Tijolos e Blocos Estruturais	0.030421593452287236
Formas	Tomadas, interruptores e plugues	0.004664796891541578
Artefatos de Concreto	Aduela de Concreto	0.0059062255292601975
Perfis e chapas em aço carbono	Infraestrutura	0.008344038215060632
Ferramentas Manuais	Cabos Elétricos	0.0061121443383862035
Ferramentas para Construção	Caixas de Correio	0.01190826988154329
Tubos e conexões industriais	Poste Metálico	0.006880400629227095
Utilidades Domésticas	Cabos Elétricos	0.005014680706334163
Condutos	Tomadas, interruptores e plugues	0.010093878639341577
Outros - Madeiras	Chapas e Painéis	0.04346905148583912
Massa Acrílica	Verniz e Solvente	0.17266407719165938
Sanitário	Armazenamento, Captação e Tratamento de Água	0.005152901543551905
Cabos e Fios Elétricos	Cabos Elétricos	0.012612772690029311
Artefatos de Concreto	Pias e Cubas de Cozinha	0.006264783575277777
Lâmpadas	Luminárias	0.012604551409761394
Outros - Ferragens	Sanitário	0.005958743568833968
Ferramentas Manuais	Artefatos de Concreto	0.011257448739508756
Eletrodomésticos para Cozinha	Abajures	0.0029673590504451044
Cabos e Fios Elétricos	Cabos Elétricos	0.00847372231846906
Alarmes e Sensores de Presença	Equipamentos para Gases Medicinais	0.013747233527856081
Tubos e Eletrodutos	Tubos e conexões	0.004325968780128893
Outros - Ferragens	Sanitário	0.008167689190296054
Tijolos e Blocos Estruturais	Blocos de Concreto	0.05323134609562708
Artefatos de Concreto	Blocos de Concreto	0.005417422591117038
Manta e Produtos Asfálticos	Usina de Asfalto	0.028162277035715833
Tela, cerca e gabião em aço	Tomadas, interruptores e plugues	0.013078853778143388
Produtos para Aplicação e Acabamento	Pisos Cerâmicos	0.005223329798882483
Anéis de Vedação	Sanitário	0.010385505046928365
Iluminação Pública	Luminárias	0.024229063430942277
Registros e Bases	Canos e Conexões Hidráulicas	0.049041158843013334
Tomadas, interruptores e plugues	Sanitário	0.04960767638982825
Outros Elétricos	Barras, Tubos e Chapas Metalon	0.03717097815624021
Cabos e Fios Elétricos	Sanitário	0.08883463342461911
Areia, Pedra Brita, Gesso, Cal e Argila	Abajures	0.0029673590504451044
Perfis e chapas em aço carbono	Luminárias	0.006028766241017044
Casas pré-fabricadas	Abajures	0.0029673590504451044
Acessórios de Portas e Janelas	Portas corta fogo	0.020477775799401285
Acessórios e Conexões Elétricas	Para Raios e SPDA	0.02406213976036773
Tomadas, interruptores e plugues	Produtos para Madeira	0.034726172318559415
Tomadas, interruptores e plugues	EPI: Equipamentos Proteção Individual	0.02864718581060441
Fitas	Adesivos e Colas	0.005915068122189115
Perfis para Steel Frame	Gesso e Drywall	0.026786932433609207
Ferramentas Manuais	Cabos Elétricos	0.03707866929570862
Insumos metálicos	Perfis e chapas em aço carbono	0.026215070427662582
Organização e Transporte de Ferramentas	Formas	0.005341653353673072
Registros e Bases	Água Quente	0.011107711359598135
Equipamentos para Construção	Elevador Cremalheira	0.005141765113476781
Pré-moldados	Tomadas, interruptores e plugues	0.005269964645433064
Cabos e Fios Elétricos	Cabos Elétricos	0.3339387135379428
Ferramentas Manuais	Outros - Cozinhas e Áreas de Serviço	0.004084158476787248
