"ID_CAT>""Cat_Name"">""ID_Sub"">""Sub_Name"">""ID_Prod"">""Prod_Desc"""
46>Outros>1>Sem Categoria>107>Quimikal
46>Outros>1>Sem Categoria>600>AJUDANTE DE ARMADOR
46>Outros>1>Sem Categoria>601>AJUDANTE DE ARMADOR (MENSALISTA)
46>Outros>1>Sem Categoria>604>AJUDANTE DE ESTRUTURAS METALICAS
46>Outros>1>Sem Categoria>605>AJUDANTE DE ESTRUTURAS METALICAS (MENSALISTA)
46>Outros>1>Sem Categoria>606>AJUDANTE DE OPERACAO EM GERAL
46>Outros>1>Sem Categoria>607>AJUDANTE DE OPERACAO EM GERAL (MENSALISTA)
46>Outros>1>Sem Categoria>608>AJUDANTE DE PINTOR
46>Outros>1>Sem Categoria>609>AJUDANTE DE PINTOR (MENSALISTA)
46>Outros>1>Sem Categoria>612>AJUDANTE ESPECIALIZADO
46>Outros>1>Sem Categoria>613>AJUDANTE ESPECIALIZADO (MENSALISTA)
46>Outros>1>Sem Categoria>629>ALMOXARIFE
46>Outros>1>Sem Categoria>632>ALUMINIO ANODIZADO
46>Outros>1>Sem Categoria>709>APONTADOR OU APROPRIADOR DE MAO DE OBRA
46>Outros>1>Sem Categoria>710>APONTADOR OU APROPRIADOR DE MAO DE OBRA (MENSALISTA)
46>Outros>1>Sem Categoria>717>AQUECEDOR DE OLEO BPF (FLUIDO) TERMICO, CAPACIDADE DE 300.000 KCAL/H
46>Outros>1>Sem Categoria>801>ARMADOR
46>Outros>1>Sem Categoria>802>ARMADOR (MENSALISTA)
46>Outros>1>Sem Categoria>805>ARQUITETO PAISAGISTA
46>Outros>1>Sem Categoria>806>ARQUITETO PAISAGISTA (MENSALISTA)
46>Outros>1>Sem Categoria>827>ASSENTADOR DE MANILHAS
46>Outros>1>Sem Categoria>828>ASSENTADOR DE MANILHAS (MENSALISTA)
46>Outros>1>Sem Categoria>831>AUTOMATICO DE BOIA SUPERIOR / INFERIOR, *15* A / 250 V
46>Outros>1>Sem Categoria>832>AUXILIAR  DE ALMOXARIFE
46>Outros>1>Sem Categoria>833>AUXILIAR DE ALMOXARIFE (MENSALISTA)
46>Outros>1>Sem Categoria>834>AUXILIAR DE AZULEJISTA
46>Outros>1>Sem Categoria>835>AUXILIAR DE AZULEJISTA (MENSALISTA)
46>Outros>1>Sem Categoria>844>AUXILIAR DE PEDREIRO
46>Outros>1>Sem Categoria>845>AUXILIAR DE PEDREIRO (MENSALISTA)
46>Outros>1>Sem Categoria>846>AUXILIAR DE SERVICOS GERAIS
46>Outros>1>Sem Categoria>847>AUXILIAR DE SERVICOS GERAIS (MENSALISTA)
46>Outros>1>Sem Categoria>848>AUXILIAR DE TOPOGRAFO
46>Outros>1>Sem Categoria>853>AZULEJISTA OU LADRILHEIRO
46>Outros>1>Sem Categoria>854>AZULEJISTA OU LADRILHEIRO (MENSALISTA)
46>Outros>1>Sem Categoria>913>BASE UNIPOLAR PARA FUSIVEL NH1, CORRENTE NOMINAL DE 250 A, SEM CAPA
46>Outros>1>Sem Categoria>914>BATE-ESTACAS POR GRAVIDADE, POTENCIA160 HP, PESO DO MARTELO ATE 3 TONELADAS
46>Outros>1>Sem Categoria>1170>CABIDE/GANCHO DE BANHEIRO SIMPLES EM METAL CROMADO
46>Outros>1>Sem Categoria>1321>CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 25 MM E ALTURA DE APROX 25 MM, HASTE CEMENTADA (NAO LONGA), EM ACO TEMPERADO COM DIAMETRO DE APROX 5,0 MM, INCLUINDO 2 CHAVES
46>Outros>1>Sem Categoria>1322>CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 35 MM E ALTURA DE APROX 30 MM, HASTE CEMENTADA (NAO LONGA), EM ACO TEMPERADO COM DIAMETRO DE APROX 6,0 MM, INCLUINDO 2 CHAVES
46>Outros>1>Sem Categoria>1323>CADEADO SIMPLES, CORPO EM LATAO MACICO, COM LARGURA DE 50 MM E ALTURA DE APROX 40 MM, HASTE CEMENTADA EM ACO TEMPERADO COM DIAMETRO DE APROX 8,0 MM, INCLUINDO 2 CHAVES
"46>Outros>1>Sem Categoria>1367>""CAIXA DE LUZ """"3 X 3"""" EM ACO ESMALTADA"""
"46>Outros>1>Sem Categoria>1368>""CAIXA DE LUZ """"4 X 2"""" EM ACO ESMALTADA"""
"46>Outros>1>Sem Categoria>1369>""CAIXA DE LUZ """"4 X 4"""" EM ACO ESMALTADA"""
46>Outros>1>Sem Categoria>1419>CAL HIDRATADA CH-I PARA ARGAMASSAS
46>Outros>1>Sem Categoria>1420>CAL HIDRATADA PARA PINTURA
46>Outros>1>Sem Categoria>1422>CALCARIO DOLOMITICO A (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)
46>Outros>1>Sem Categoria>1462>CAMINHONETE COM MOTOR A DIESEL, POTENCIA *160* CV, CABINE DUPLA, 4X4
46>Outros>1>Sem Categoria>1476>CANOPLA ACABAMENTO CROMADO PARA INSTALACAO DE SPRINKLER, SOB FORRO, 15 MM
46>Outros>1>Sem Categoria>1502>CAP PPR DN 25 MM, PARA AGUA QUENTE PREDIAL
46>Outros>1>Sem Categoria>1535>CAPIM BRAQUIARIA DECUMBENS/ BRAQUIARINHA, VC *70*% MINIMO
46>Outros>1>Sem Categoria>1543>CARPINTEIRO AUXILIAR
46>Outros>1>Sem Categoria>1544>CARPINTEIRO AUXILIAR (MENSALISTA)
46>Outros>1>Sem Categoria>1545>CARPINTEIRO DE ESQUADRIAS
46>Outros>1>Sem Categoria>1546>CARPINTEIRO DE ESQUADRIAS (MENSALISTA)
46>Outros>1>Sem Categoria>1547>CARPINTEIRO DE FORMAS
46>Outros>1>Sem Categoria>1553>CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 5,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)
46>Outros>1>Sem Categoria>1554>CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 6,00 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)
46>Outros>1>Sem Categoria>1555>CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 6,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)
46>Outros>1>Sem Categoria>1556>CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 7,00 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)
46>Outros>1>Sem Categoria>1557>CARROCERIA FIXA ABERTA DE MADEIRA PARA TRANSPORTE GERAL DE CARGA SECA DIMENSOES APROXIMADAS 2,5 X 7,5 X 0,50 M (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)
46>Outros>1>Sem Categoria>1560>CASCALHO DE CAVA
46>Outros>1>Sem Categoria>1561>CASCALHO DE RIO
46>Outros>1>Sem Categoria>1562>CASCALHO LAVADO
46>Outros>1>Sem Categoria>1564>CAVALO MECANICO TRACAO 4X2, PESO BRUTO TOTAL COMBINADO 49000 KG, CAPACIDADE MAXIMA DE TRACAO *66000* KG, POTENCIA *360* CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)
46>Outros>1>Sem Categoria>1565>CAVALO MECANICO TRACAO 4X2, PESO BRUTO TOTAL 16000 KG, CAPACIDADE MAXIMA DE TRACAO *36000* KG, DISTANCIA ENTRE EIXOS *3,56* M, POTENCIA *286* CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)
46>Outros>1>Sem Categoria>1566>CAVALO MECANICO TRACAO 4X2, PESO BRUTO TOTAL 16000 KG, CAPACIDADE MAXIMA DE TRACAO *45000* KG, DISTANCIA ENTRE EIXOS *3,56* M, POTENCIA *330* CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)
46>Outros>1>Sem Categoria>1567>CAVALO MECANICO TRACAO 4X2, PESO BRUTO TOTAL 16000 KG, CAPACIDADE MAXIMA DE TRACAO *80000* KG, POTENCIA *380* CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)
46>Outros>1>Sem Categoria>1568>CAVALO MECANICO TRACAO 6X2, PESO BRUTO TOTAL COMBINADO 56000 KG, CAPACIDADE MAXIMA DE TRACAO *66000* KG, POTENCIA *360* CV (INCLUI CABINE E CHASSI, NAO INCLUI SEMIRREBOQUE)
46>Outros>1>Sem Categoria>1569>CAVOUQUEIRO OU OPERADOR DE PERFURATRIZ / ROMPEDOR
46>Outros>1>Sem Categoria>1570>CAVOUQUEIRO OU OPERADOR DE PERFURATRIZ / ROMPEDOR (MENSALISTA)
46>Outros>1>Sem Categoria>1576>CERA  LIQUIDA
"46>Outros>1>Sem Categoria>1658>""CHUMBADOR DE ACO, DIAMETRO 1/2"""", COMPRIMENTO 75 MM"""
"46>Outros>1>Sem Categoria>1661>""CHUMBADOR, DIAMETRO 1/4"""" COM PARAFUSO 1/4"""" X 40 MM"""
"46>Outros>1>Sem Categoria>1664>""CHUVEIRO PLASTICO BRANCO SIMPLES 5 '' PARA ACOPLAR EM HASTE 1/2 """", AGUA FRIA"""
46>Outros>1>Sem Categoria>1676>COLA A BASE DE RESINA SINTETICA PARA CHAPA DE LAMINADO MELAMINICO
46>Outros>1>Sem Categoria>1697>COMPACTADOR DE SOLOS DE PERCURSAO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS DE 4 HP (4 CV)
46>Outros>1>Sem Categoria>1802>CONE DE SINALIZACAO EM PVC RIGIDO COM FAIXA REFLETIVA, H = 70 / 76 CM
"46>Outros>1>Sem Categoria>1807>""CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 15 MM X 1/2"""""""
"46>Outros>1>Sem Categoria>1808>""CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 1/2"""""""
"46>Outros>1>Sem Categoria>1809>""CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 22 MM X 3/4"""""""
"46>Outros>1>Sem Categoria>1810>""CONECTOR BRONZE/LATAO (REF 603) SEM ANEL DE SOLDA, BOLSA X ROSCA F, 28 MM X 1/2"""""""
"46>Outros>1>Sem Categoria>1854>""CONECTOR, CPVC, SOLDAVEL, 15 MM X 1/2"""", PARA AGUA QUENTE"""
"46>Outros>1>Sem Categoria>1855>""CONECTOR, CPVC, SOLDAVEL, 22 MM X 1/2"""", PARA AGUA QUENTE"""
