ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
82	Materiais Elétricos	5	Cabos Elétricos	1258	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1259	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 10 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1260	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 150 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1261	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 16 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1262	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 185 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1263	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1264	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 240 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1265	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 25 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1266	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 300 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1267	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 35 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1268	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1269	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 400 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1270	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 50 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1271	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 500 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1272	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 6 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1273	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 70 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1274	CABO DE COBRE, RIGIDO, CLASSE 2, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 95 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1277	CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1278	CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 10,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1279	CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 4,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1280	CABO FLEXIVEL PVC 750 V, 2 CONDUTORES DE 6,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1281	CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1282	CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 10,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1283	CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 4,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1284	CABO FLEXIVEL PVC 750 V, 3 CONDUTORES DE 6,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1285	CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1286	CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 10,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1287	CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 4,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1288	CABO FLEXIVEL PVC 750 V, 4 CONDUTORES DE 6,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1920	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 0,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1921	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 0,75 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1922	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 1,0 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1923	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 1,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1924	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 2,5 MM2
82	Materiais Elétricos	5	Cabos Elétricos	1925	CORDAO DE COBRE, FLEXIVEL, TORCIDO, CLASSE 4 OU 5, ISOLACAO EM PVC/D, 300 V, 2 CONDUTORES DE 4 MM2
82	Materiais Elétricos	5	Cabos Elétricos	5677	Conector Medição em Latão 4 Parafusos Cabos cobre  aço cobreado 3570mm²
82	Materiais Elétricos	5	Cabos Elétricos	5678	Presilha em Latão fixação direta cabos furo Ø 5mm largura 15mm cabos cobre ou aço 35–50mm²
82	Materiais Elétricos	5	Cabos Elétricos	5702	CABO CONDUTOR 185mm² EPR BT 1kV
82	Materiais Elétricos	5	Cabos Elétricos	5852	CABO CONDUTOR PVC 10mm² 750V
82	Materiais Elétricos	5	Cabos Elétricos	5853	CABO CONDUTOR EPR 16mm² 750V
82	Materiais Elétricos	5	Cabos Elétricos	5854	CABO CONDUTOR EPR 25mm² 750V
82	Materiais Elétricos	5	Cabos Elétricos	5855	CABO CONDUTOR EPR 120mm² 750V
82	Materiais Elétricos	5	Cabos Elétricos	5856	CABO CONDUTOR EPR 240mm² 750V
82	Materiais Elétricos	5	Cabos Elétricos	6014	CABO CONDUTOR 70mm² EPR BT 1kV
82	Materiais Elétricos	5	Cabos Elétricos	6017	Conector de Medição em Latão com 4 Parafusos, para Cabos de cobre / aço cobreado 35-70mm²
82	Materiais Elétricos	5	Cabos Elétricos	6260	CABO CONDUTOR PVC 1,5mm² 750V
