ID_CAT	Cat_Name	ID_Sub	Sub_Name	ID_Prod	Prod_Desc
75	Ferragens	107	Ferragens para Fixar e Montar	18745	CONECTOR METALICO TIPO PARAFUSO FENDIDO (SPLIT BOLT), PARA CABOS ATE 95 MM
75	Ferragens	107	Ferragens para Fixar e Montar	13507	CONECTOR PERFURANTE ISOLADO - PRINC. 25-150MM2 / DERIV. 25-150MM2
75	Ferragens	107	Ferragens para Fixar e Montar	21642	CURVA HORIZONTAL 90 GRAUS
75	Ferragens	107	Ferragens para Fixar e Montar	8631	DEHNISO P/ CONDUTORES DIAM.7-10MM E 945MM COMPRIM
75	Ferragens	107	Ferragens para Fixar e Montar	11798	Fecho tipo unha deslizante de embutir 12cm, com trava. Acabamento cromado.  Acompanha parafusos para instalação.
75	Ferragens	107	Ferragens para Fixar e Montar	9997	FERRAGEM PARA FIXAÇÃO DE VIGA VB P1 EM POSTE DE CONCRETO, SEÇÃO DUPLO T, EM AÇO LAMINADO, ZINCADO A QUENTE, CONF. DES. 22629-ORT-162, E ET. 02118-CEMIG0271A
75	Ferragens	107	Ferragens para Fixar e Montar	10202	FITA ACO INOX PARA CINTAR POSTE
75	Ferragens	107	Ferragens para Fixar e Montar	2635	FITA ACO INOX PARA CINTAR POSTE, L = 19 MM, E = 0,5 MM (ROLO DE 30M)
75	Ferragens	107	Ferragens para Fixar e Montar	8634	FITA PERFURADA LATÃO NIQUELADO FURO DIAM.7MM x DIMENSAO 20MM X 1,2MM X 3M
75	Ferragens	107	Ferragens para Fixar e Montar	16130	GRAMPO CONECTOR GTDU PARA CABO 70MM
75	Ferragens	107	Ferragens para Fixar e Montar	13523	GRAMPO DE ANCORAGEM UNIVERSAL CABO XLPE 15/35KV 25-240MM GAU NTC 813055
75	Ferragens	107	Ferragens para Fixar e Montar	15595	Grampo de fixação em aço inoxidável para luminária Maccomevap
75	Ferragens	107	Ferragens para Fixar e Montar	17315	Grampo de fixação para grade de piso
75	Ferragens	107	Ferragens para Fixar e Montar	15594	Grampo de fixação para luminária Maccomevap
75	Ferragens	107	Ferragens para Fixar e Montar	19714	Grampo isolado (caixa com no mínimo 25 unidades)
75	Ferragens	107	Ferragens para Fixar e Montar	2759	GRAMPO PARALELO METALICO PARA CABO DE 6 A 50 MM2, COM 2 PARAFUSOS
75	Ferragens	107	Ferragens para Fixar e Montar	21593	GRAMPO U
75	Ferragens	107	Ferragens para Fixar e Montar	20306	GRAMPO U ACO CARBONO EMBORRACHADO 1/2POL
75	Ferragens	107	Ferragens para Fixar e Montar	9913	grampo U de 8 pegadas 5/8
75	Ferragens	107	Ferragens para Fixar e Montar	14245	GRAMPO U PESADO PARA TUBO DE 2”  REVESTIDO COM BORRACHA, A193 B7, C/ 4 PORCAS SEXT. A194 GR. 2H - Zn-Ní
75	Ferragens	107	Ferragens para Fixar e Montar	11935	Grampo Vertical KF-017 DT
75	Ferragens	107	Ferragens para Fixar e Montar	10268	Manilha
75	Ferragens	107	Ferragens para Fixar e Montar	10575	Manilha de 1000mm de 6mts
75	Ferragens	107	Ferragens para Fixar e Montar	19975	Manilha sapatilha
75	Ferragens	107	Ferragens para Fixar e Montar	16188	MANILHA SAPATILHA 50KN
75	Ferragens	107	Ferragens para Fixar e Montar	16125	MANILHA SAPATILHA EM ACO GALVANIZADO NBR15688
75	Ferragens	107	Ferragens para Fixar e Montar	13525	MANILHA    SAPATILHA    FERRO FUNDIDO P DISTRIBUIÇÃO
75	Ferragens	107	Ferragens para Fixar e Montar	21594	PERFIL L
75	Ferragens	107	Ferragens para Fixar e Montar	17965	Pino elást. AC 1070 DN 5 x comp 100mm
75	Ferragens	107	Ferragens para Fixar e Montar	14769	Pino elástico  Material: AC SAE 1070  Norma: ISO 8752  Dimensões: DN 5,0 x comprimento 50 mm
75	Ferragens	107	Ferragens para Fixar e Montar	16203	PINO PARA ISOLADOR POLIMÉRICO
75	Ferragens	107	Ferragens para Fixar e Montar	6734	Presilha Central em Alumínio P/ Fixação de Painel Solar
75	Ferragens	107	Ferragens para Fixar e Montar	15314	Presilha em Latão para fixação direta de cabos, furo Ø 5mm, largura 15mm, para cabos de  cobre ou aço 35–50mm²
75	Ferragens	107	Ferragens para Fixar e Montar	6735	Presilha terminal em Alumínio para Fixação de Painel Solar
75	Ferragens	107	Ferragens para Fixar e Montar	8635	PRESILIA DE LATAO FURO 5MM P/ CABOS DE 35-50MM2
